,Identifiant,target
7159,4937,0
7160,18317,0
7161,2704,1
7162,7551,0
7163,6187,0
7164,17629,1
7165,16625,0
7166,13831,0
7167,9951,0
7168,18438,0
7169,13678,0
7170,14706,0
7171,12232,1
7172,15894,0
7173,14094,0
7174,3486,1
7175,13807,0
7176,2712,0
7177,11145,0
7178,1624,0
7179,9300,0
7180,4962,0
7181,5576,1
7182,8416,0
7183,2717,0
7184,12396,1
7185,18535,0
7186,8895,0
7187,4279,0
7188,18934,0
7189,16718,0
7190,2792,1
7191,9773,0
7192,1227,0
7193,11212,0
7194,9554,0
7195,4460,1
7196,3981,0
7197,9207,1
7198,14322,1
7199,6601,0
7200,16710,0
7201,19080,0
7202,12346,0
7203,10095,1
7204,16277,0
7205,18283,0
7206,12243,0
7207,1914,0
7208,706,0
7209,19593,0
7210,15305,0
7211,4609,0
7212,2152,0
7213,14485,1
7214,18449,0
7215,19117,1
7216,12369,1
7217,12981,0
7218,10423,1
7219,19891,0
7220,16483,0
7221,16107,0
7222,13604,0
7223,2584,0
7224,17519,1
7225,8367,0
7226,17040,0
7227,14574,0
7228,19303,0
7229,3962,0
7230,1435,0
7231,4282,0
7232,8825,0
7233,16454,1
7234,15478,0
7235,18293,0
7236,15957,0
7237,12959,0
7238,19027,0
7239,10302,0
7240,7482,0
7241,4873,0
7242,19437,1
7243,17907,0
7244,10938,0
7245,4263,0
7246,14357,1
7247,7017,0
7248,7313,0
7249,348,1
7250,6477,0
7251,17607,0
7252,3260,0
7253,14807,0
7254,443,0
7255,14184,0
7256,16833,0
7257,8562,1
7258,11273,1
7259,17080,0
7260,6505,0
7261,10373,0
7262,17859,0
7263,15099,0
7264,5508,1
7265,9348,0
7266,5128,0
7267,15347,1
7268,9105,1
7269,1612,0
7270,13484,1
7271,9980,1
7272,15481,1
7273,14657,1
7274,7886,0
7275,873,0
7276,12170,0
7277,16908,0
7278,1693,0
7279,638,0
7280,9021,0
7281,14997,0
7282,7372,0
7283,2070,0
7284,18647,1
7285,7857,0
7286,13574,1
7287,19153,0
7288,4492,1
7289,771,0
7290,11913,0
7291,8828,1
7292,3866,1
7293,13856,1
7294,12656,0
7295,14104,1
7296,696,0
7297,11159,0
7298,3330,0
7299,5292,0
7300,6370,0
7301,7902,0
7302,2867,0
7303,4702,0
7304,5981,0
7305,5601,0
7306,10374,0
7307,7926,1
7308,11530,0
7309,3409,0
7310,14696,0
7311,15902,0
7312,6205,0
7313,18231,1
7314,1259,0
7315,4102,1
7316,15522,1
7317,4908,0
7318,13414,0
7319,5273,1
7320,14261,0
7321,5101,0
7322,16288,0
7323,5421,0
7324,5321,1
7325,3229,0
7326,1838,0
7327,7990,0
7328,11548,0
7329,8165,0
7330,14220,1
7331,1748,0
7332,3670,0
7333,13065,0
7334,15568,0
7335,19202,0
7336,2811,1
7337,1947,0
7338,8995,0
7339,7971,0
7340,307,0
7341,3690,0
7342,19067,1
7343,17411,0
7344,6344,0
7345,7469,1
7346,5478,1
7347,13725,0
7348,13973,0
7349,15351,0
7350,5191,0
7351,7439,0
7352,8526,0
7353,15219,1
7354,2127,0
7355,18732,0
7356,16972,0
7357,18838,0
7358,328,0
7359,15841,0
7360,3235,0
7361,14790,0
7362,7895,1
7363,3628,0
7364,8224,1
7365,15923,0
7366,19239,0
7367,9735,1
7368,15085,0
7369,10399,1
7370,6327,0
7371,14097,0
7372,16297,1
7373,3147,0
7374,18736,0
7375,13727,0
7376,13493,0
7377,15404,0
7378,13275,0
7379,19810,1
7380,15844,0
7381,8281,0
7382,3728,0
7383,5884,0
7384,18020,0
7385,6555,0
7386,3804,1
7387,12036,1
7388,18803,1
7389,5380,0
7390,9298,0
7391,11365,0
7392,5219,0
7393,8213,1
7394,10307,0
7395,1723,0
7396,19917,0
7397,5809,0
7398,10163,0
7399,16777,0
7400,9344,0
7401,18907,0
7402,11681,0
7403,2436,0
7404,15023,0
7405,6429,0
7406,17809,0
7407,921,0
7408,5714,1
7409,14597,0
7410,12991,0
7411,741,1
7412,16965,1
7413,13387,1
7414,6343,0
7415,3937,0
7416,4179,0
7417,14309,0
7418,3766,0
7419,11362,0
7420,9374,0
7421,16623,1
7422,7828,0
7423,4495,0
7424,9710,0
7425,5612,0
7426,16353,0
7427,8522,0
7428,7836,0
7429,4761,0
7430,5205,1
7431,2288,1
7432,18617,0
7433,8166,0
7434,19511,0
7435,3820,0
7436,17367,0
7437,9000,1
7438,7955,0
7439,10101,0
7440,18422,0
7441,11302,0
7442,9687,0
7443,13016,1
7444,7763,0
7445,19039,1
7446,16375,0
7447,16112,0
7448,6709,0
7449,10384,1
7450,1805,0
7451,7772,0
7452,18373,1
7453,3038,0
7454,10538,1
7455,15580,1
7456,15757,0
7457,1552,0
7458,4392,0
7459,2716,0
7460,7754,0
7461,10715,1
7462,529,0
7463,15157,1
7464,2950,0
7465,9342,0
7466,13348,0
7467,3920,1
7468,16457,1
7469,7710,0
7470,4651,0
7471,10178,0
7472,14812,0
7473,11640,0
7474,10662,0
7475,16570,0
7476,11563,0
7477,4018,1
7478,13273,0
7479,10129,0
7480,376,0
7481,4670,0
7482,9600,0
7483,8602,0
7484,6,0
7485,13728,0
7486,15746,0
7487,13815,0
7488,15769,0
7489,17434,0
7490,431,0
7491,5171,1
7492,8356,1
7493,11879,0
7494,9589,0
7495,1465,0
7496,17918,1
7497,16271,1
7498,11199,0
7499,10109,0
7500,10845,0
7501,10936,0
7502,17817,0
7503,9369,0
7504,9264,1
7505,6621,0
7506,12431,0
7507,14200,1
7508,2428,0
7509,3828,0
7510,1181,0
7511,11430,1
7512,10051,0
7513,10210,0
7514,10317,0
7515,19272,0
7516,2695,1
7517,7300,0
7518,11189,0
7519,18165,0
7520,9908,0
7521,7070,0
7522,8458,0
7523,1166,0
7524,15161,0
7525,4881,0
7526,18509,1
7527,14444,1
7528,9092,0
7529,10634,0
7530,9609,0
7531,13194,1
7532,7366,0
7533,16843,1
7534,3833,0
7535,9657,0
7536,5391,0
7537,15247,0
7538,14442,0
7539,7675,0
7540,8731,0
7541,5697,0
7542,18384,0
7543,17654,0
7544,7829,0
7545,15728,0
7546,13439,1
7547,5328,1
7548,7156,1
7549,13528,0
7550,13240,1
7551,10764,0
7552,8626,0
7553,10200,0
7554,2177,1
7555,18404,0
7556,11887,0
7557,8868,0
7558,975,1
7559,8966,0
7560,9883,0
7561,8571,0
7562,2365,0
7563,8758,1
7564,9334,0
7565,3106,0
7566,11446,0
7567,172,0
7568,1475,0
7569,5943,0
7570,7086,0
7571,346,0
7572,10666,0
7573,15281,0
7574,16619,0
7575,9249,0
7576,9199,0
7577,10824,0
7578,3968,0
7579,9376,0
7580,13701,1
7581,17762,0
7582,615,0
7583,6790,0
7584,7478,0
7585,5040,0
7586,14798,1
7587,11111,0
7588,2066,0
7589,3976,0
7590,5531,0
7591,8044,0
7592,14103,0
7593,18366,0
7594,7479,1
7595,16775,0
7596,6094,0
7597,8534,1
7598,11082,0
7599,12044,1
7600,5570,1
7601,6775,0
7602,225,1
7603,0,0
7604,7390,0
7605,4004,0
7606,16640,1
7607,9712,0
7608,3108,0
7609,10589,0
7610,11612,0
7611,2698,1
7612,18747,0
7613,12127,0
7614,19100,1
7615,238,0
7616,14867,0
7617,6211,0
7618,10338,0
7619,16984,0
7620,12371,0
7621,10728,0
7622,17848,1
7623,18984,1
7624,18813,0
7625,10166,0
7626,4727,0
7627,9005,1
7628,9587,0
7629,9247,0
7630,19676,0
7631,8028,0
7632,7118,1
7633,12802,1
7634,19411,0
7635,15915,0
7636,17075,0
7637,19034,1
7638,17894,0
7639,19266,0
7640,34,0
7641,11247,0
7642,4163,1
7643,13356,0
7644,4512,0
7645,3781,0
7646,9292,0
7647,16866,0
7648,5819,1
7649,9282,0
7650,13296,0
7651,6098,0
7652,1201,0
7653,10345,0
7654,8268,0
7655,5669,1
7656,11406,0
7657,2158,0
7658,10220,0
7659,5004,0
7660,3738,1
7661,7149,1
7662,15636,0
7663,4552,0
7664,6989,1
7665,4351,0
7666,10265,0
7667,2926,0
7668,3778,0
7669,6788,1
7670,7458,1
7671,10620,1
7672,15312,0
7673,4469,0
7674,15523,0
7675,534,1
7676,6591,0
7677,4819,1
7678,6866,0
7679,9768,0
7680,9956,0
7681,8999,1
7682,17110,0
7683,6628,1
7684,19046,1
7685,11146,0
7686,18016,1
7687,19768,0
7688,11648,0
7689,2130,1
7690,18406,0
7691,14292,0
7692,4223,0
7693,2122,0
7694,8371,0
7695,16834,1
7696,1165,0
7697,18043,1
7698,14802,0
7699,3512,0
7700,7345,0
7701,10844,0
7702,19243,0
7703,7988,0
7704,13333,1
7705,11773,0
7706,10705,0
7707,12638,1
7708,5007,0
7709,8965,1
7710,7164,0
7711,8225,1
7712,6830,0
7713,13637,0
7714,11766,0
7715,9830,0
7716,6175,0
7717,16557,1
7718,7471,0
7719,19580,0
7720,15821,0
7721,14191,0
7722,8365,0
7723,19897,0
7724,15431,0
7725,8016,0
7726,16250,0
7727,4314,0
7728,5145,0
7729,5019,0
7730,17019,1
7731,18439,0
7732,9734,1
7733,8485,0
7734,17950,0
7735,9506,0
7736,16923,0
7737,9058,0
7738,11703,0
7739,1637,0
7740,17551,1
7741,19207,0
7742,14210,0
7743,14317,0
7744,2715,1
7745,11394,0
7746,7299,0
7747,8824,0
7748,11965,1
7749,8159,0
7750,3733,1
7751,17014,0
7752,9293,0
7753,9275,1
7754,9377,0
7755,15710,0
7756,4207,0
7757,18743,0
7758,9086,1
7759,13153,0
7760,2403,0
7761,7487,0
7762,9318,0
7763,6930,0
7764,9201,0
7765,8898,1
7766,5507,0
7767,6546,0
7768,1674,0
7769,1358,0
7770,19995,0
7771,12307,0
7772,14203,1
7773,18041,0
7774,211,0
7775,14845,0
7776,17784,1
7777,15284,0
7778,7101,0
7779,4292,0
7780,1644,0
7781,7386,0
7782,8130,0
7783,8670,0
7784,5994,0
7785,19432,0
7786,11990,0
7787,919,0
7788,2705,0
7789,11952,1
7790,15993,0
7791,1692,0
7792,7827,0
7793,16902,0
7794,6925,0
7795,19230,1
7796,11307,1
7797,10131,0
7798,9566,0
7799,1175,0
7800,10754,1
7801,18645,0
7802,13996,1
7803,5839,0
7804,4045,0
7805,10035,0
7806,14080,0
7807,3944,0
7808,14995,0
7809,16370,1
7810,17251,1
7811,17057,0
7812,5867,0
7813,5327,0
7814,12559,1
7815,222,0
7816,5511,0
7817,18022,0
7818,4436,0
7819,4812,0
7820,3945,0
7821,12551,0
7822,15712,0
7823,7475,0
7824,15410,0
7825,8553,1
7826,9642,1
7827,1960,1
7828,10527,0
7829,6623,1
7830,9286,1
7831,19480,1
7832,17943,0
7833,7557,1
7834,19485,0
7835,10333,0
7836,18456,0
7837,2290,0
7838,5515,0
7839,3312,0
7840,2983,0
7841,14663,0
7842,7436,0
7843,6201,1
7844,1164,0
7845,13929,1
7846,4508,0
7847,17959,0
7848,7051,0
7849,12039,0
7850,9014,0
7851,15853,0
7852,5277,0
7853,2018,0
7854,3783,0
7855,9216,0
7856,2061,0
7857,13512,1
7858,11346,1
7859,15302,0
7860,19634,1
7861,14927,0
7862,17994,1
7863,6279,0
7864,8962,0
7865,12448,1
7866,4585,0
7867,16607,1
7868,6072,0
7869,14084,0
7870,900,0
7871,17893,1
7872,7800,0
7873,18589,0
7874,17276,1
7875,5760,0
7876,32,1
7877,1520,0
7878,4555,0
7879,2937,0
7880,333,0
7881,11049,0
7882,9484,0
7883,7207,1
7884,15916,0
7885,6193,0
7886,7631,0
7887,7119,1
7888,4259,0
7889,4763,1
7890,9351,0
7891,18071,0
7892,10075,0
7893,6254,0
7894,18225,0
7895,16453,1
7896,6405,0
7897,12252,0
7898,2708,0
7899,17712,0
7900,5734,0
7901,5678,0
7902,15371,1
7903,13697,0
7904,3116,1
7905,4767,1
7906,18194,0
7907,7166,0
7908,5719,1
7909,6021,0
7910,15416,0
7911,6121,1
7912,11220,0
7913,4632,0
7914,4526,0
7915,6409,1
7916,17401,1
7917,8103,0
7918,4255,0
7919,489,0
7920,14318,0
7921,16037,0
7922,17129,0
7923,4352,0
7924,10118,1
7925,2392,0
7926,1292,0
7927,18149,0
7928,17906,0
7929,6652,0
7930,16645,0
7931,10344,0
7932,865,0
7933,12550,0
7934,515,0
7935,1588,0
7936,4125,1
7937,3057,0
7938,18526,0
7939,16273,0
7940,18468,0
7941,7970,0
7942,2599,0
7943,1734,0
7944,4075,0
7945,4077,1
7946,18734,1
7947,8314,1
7948,8918,1
7949,4459,0
7950,8881,1
7951,13769,0
7952,5140,0
7953,2393,0
7954,16831,0
7955,14432,1
7956,8002,0
7957,1478,0
7958,13,1
7959,15326,0
7960,18091,1
7961,18966,0
7962,7085,1
7963,10173,0
7964,10193,0
7965,17125,0
7966,19327,1
7967,15476,0
7968,3311,0
7969,18839,0
7970,983,0
7971,4101,0
7972,8587,0
7973,8892,1
7974,3677,0
7975,16937,0
7976,9572,0
7977,17791,0
7978,14086,0
7979,6093,0
7980,8502,1
7981,11211,0
7982,1005,0
7983,5196,0
7984,9147,0
7985,17789,0
7986,17459,0
7987,5609,0
7988,13808,0
7989,13432,0
7990,13740,1
7991,347,1
7992,4015,1
7993,11474,0
7994,15615,0
7995,9513,0
7996,10925,0
7997,9148,1
7998,14659,0
7999,3352,0
8000,18783,0
8001,10531,0
8002,15879,0
8003,17506,0
8004,1880,0
8005,16811,1
8006,2338,1
8007,13124,0
8008,14030,0
8009,4427,0
8010,9994,0
8011,4728,0
8012,13792,0
8013,8838,1
8014,9277,0
8015,2806,1
8016,592,0
8017,16717,0
8018,9312,0
8019,8078,0
8020,5113,0
8021,1502,0
8022,11946,0
8023,7206,0
8024,13953,1
8025,8812,1
8026,8635,0
8027,14693,0
8028,16503,1
8029,6008,0
8030,10181,0
8031,12450,0
8032,17678,0
8033,3780,0
8034,538,0
8035,14848,0
8036,15973,0
8037,10688,0
8038,4022,0
8039,10877,1
8040,15138,0
8041,8875,1
8042,5151,0
8043,5788,0
8044,10378,0
8045,18963,0
8046,18034,0
8047,12532,0
8048,8586,0
8049,11840,0
8050,18342,0
8051,1428,0
8052,6206,0
8053,15609,1
8054,18798,1
8055,8780,0
8056,454,0
8057,663,0
8058,1188,1
8059,16052,0
8060,5304,0
8061,7247,0
8062,9202,0
8063,12889,0
8064,7786,1
8065,12234,0
8066,3366,0
8067,8084,0
8068,15110,0
8069,12767,0
8070,12427,1
8071,1398,0
8072,1136,0
8073,5552,0
8074,1420,0
8075,5910,0
8076,18769,1
8077,13003,0
8078,5243,0
8079,16704,0
8080,9206,0
8081,212,1
8082,5840,1
8083,13703,1
8084,12212,1
8085,7978,1
8086,9120,0
8087,7025,0
8088,8324,0
8089,8513,0
8090,18830,0
8091,15493,0
8092,10394,0
8093,5908,0
8094,18811,0
8095,14899,0
8096,181,0
8097,17138,0
8098,7470,0
8099,14645,0
8100,16603,0
8101,7223,0
8102,5082,1
8103,19475,0
8104,12483,0
8105,18947,0
8106,4219,0
8107,10529,0
8108,16380,0
8109,4253,0
8110,1043,0
8111,11423,0
8112,4381,0
8113,7577,0
8114,6475,1
8115,3706,1
8116,15048,1
8117,811,0
8118,13554,0
8119,17498,0
8120,18003,1
8121,5177,0
8122,1812,0
8123,16086,0
8124,17032,0
8125,10697,0
8126,16841,0
8127,11101,0
8128,3767,0
8129,18371,0
8130,16889,0
8131,18778,0
8132,17807,1
8133,17790,0
8134,18458,0
8135,7594,0
8136,15669,0
8137,7678,1
8138,6934,0
8139,8439,0
8140,11945,0
8141,14701,0
8142,14551,0
8143,14169,1
8144,15515,0
8145,17185,0
8146,8743,0
8147,10885,0
8148,5376,0
8149,540,0
8150,6313,0
8151,18464,0
8152,9820,0
8153,8264,1
8154,19928,0
8155,10638,1
8156,2103,0
8157,14143,0
8158,2959,0
8159,16823,1
8160,16137,0
8161,105,0
8162,4083,0
8163,13190,0
8164,14212,0
8165,5241,0
8166,16077,0
8167,10296,0
8168,15359,0
8169,4092,1
8170,15402,1
8171,17475,0
8172,19094,0
8173,3735,0
8174,7946,0
8175,10036,0
8176,19930,0
8177,12713,0
8178,19645,0
8179,18500,0
8180,8809,0
8181,3542,0
8182,9871,1
8183,2809,0
8184,7451,0
8185,10841,0
8186,3707,0
8187,4529,0
8188,6772,0
8189,9367,1
8190,4258,1
8191,3899,0
8192,3578,0
8193,4494,0
8194,10920,0
8195,5660,0
8196,11398,0
8197,1844,1
8198,11937,0
8199,1198,0
8200,10635,0
8201,11177,0
8202,18929,0
8203,2794,0
8204,12663,0
8205,2037,0
8206,15946,0
8207,16977,1
8208,17143,1
8209,1324,0
8210,4744,0
8211,2661,0
8212,6007,0
8213,13658,0
8214,14170,1
8215,8486,1
8216,13164,0
8217,10127,1
8218,11200,0
8219,12329,0
8220,15584,0
8221,11834,0
8222,5944,0
8223,7720,0
8224,19106,0
8225,12082,0
8226,3520,0
8227,17559,0
8228,5384,1
8229,12420,1
8230,9674,0
8231,5794,0
8232,5001,1
8233,9644,0
8234,926,0
8235,3674,0
8236,12368,0
8237,15776,0
8238,7140,0
8239,8748,0
8240,12512,0
8241,8947,0
8242,12971,1
8243,12402,0
8244,17413,0
8245,3865,0
8246,10315,0
8247,16475,0
8248,10057,0
8249,14249,0
8250,4133,0
8251,1553,1
8252,4558,1
8253,18329,1
8254,14818,0
8255,5968,0
8256,10249,0
8257,10165,0
8258,746,0
8259,1600,0
8260,17164,0
8261,14287,0
8262,10654,0
8263,7176,0
8264,4370,1
8265,11667,1
8266,6329,0
8267,1819,0
8268,13199,0
8269,7860,1
8270,17899,0
8271,1513,0
8272,7994,1
8273,9511,0
8274,11207,0
8275,1468,0
8276,7583,0
8277,626,0
8278,13645,0
8279,8304,0
8280,10295,1
8281,4213,0
8282,15770,1
8283,11371,0
8284,8313,0
8285,5233,0
8286,13985,0
8287,6757,0
8288,12449,0
8289,11178,0
8290,18341,0
8291,6454,0
8292,6384,1
8293,7673,1
8294,14795,1
8295,14616,1
8296,9907,0
8297,15791,0
8298,8657,0
8299,3786,0
8300,11075,0
8301,1756,0
8302,15361,0
8303,4602,0
8304,15838,0
8305,2915,0
8306,13396,0
8307,6633,0
8308,869,0
8309,9168,0
8310,17622,0
8311,14105,0
8312,9054,0
8313,18557,0
8314,8569,1
8315,7224,0
8316,3618,0
8317,4561,0
8318,12125,1
8319,16369,0
8320,10626,1
8321,6484,0
8322,1508,0
8323,4307,0
8324,4705,0
8325,3613,0
8326,6694,0
8327,12306,0
8328,13137,0
8329,15106,0
8330,3751,0
8331,5244,0
8332,11161,0
8333,4421,1
8334,16581,0
8335,7187,0
8336,18948,0
8337,14527,0
8338,15651,0
8339,7881,1
8340,19970,0
8341,5429,0
8342,12864,0
8343,11922,0
8344,8649,0
8345,13249,0
8346,11368,1
8347,10420,0
8348,4575,0
8349,15296,1
8350,18205,0
8351,2843,1
8352,9557,0
8353,8328,1
8354,18888,1
8355,8603,0
8356,18895,0
8357,1893,0
8358,8728,1
8359,12619,0
8360,8891,0
8361,11309,0
8362,18956,0
8363,4704,0
8364,2893,0
8365,4123,0
8366,6299,0
8367,8492,0
8368,8403,0
8369,18671,0
8370,16666,0
8371,7500,0
8372,17104,1
8373,1267,0
8374,9289,0
8375,4796,0
8376,10806,0
8377,11511,0
8378,7540,1
8379,2375,0
8380,5098,1
8381,15647,0
8382,18918,0
8383,4390,1
8384,16413,0
8385,19196,0
8386,4785,1
8387,18758,0
8388,13456,0
8389,8255,0
8390,16628,1
8391,7925,0
8392,16713,1
8393,15488,0
8394,3555,1
8395,10281,0
8396,550,1
8397,12990,1
8398,16139,0
8399,5222,0
8400,9571,0
8401,4089,0
8402,14813,1
8403,8899,0
8404,5955,0
8405,9555,0
8406,16688,0
8407,1657,1
8408,11574,0
8409,4649,1
8410,10119,0
8411,19439,0
8412,14185,0
8413,17908,0
8414,5563,0
8415,4716,0
8416,18841,0
8417,414,1
8418,13138,1
8419,14788,0
8420,10409,0
8421,10961,0
8422,11385,0
8423,8931,0
8424,17897,0
8425,13584,0
8426,19379,0
8427,11584,0
8428,4940,1
8429,3970,1
8430,1463,0
8431,19312,0
8432,11127,0
8433,3952,0
8434,9532,0
8435,12998,0
8436,17770,0
8437,7711,0
8438,1443,1
8439,2971,0
8440,10327,0
8441,19319,0
8442,16042,1
8443,9391,0
8444,13084,0
8445,8741,0
8446,2187,0
8447,11064,1
8448,4824,0
8449,16414,0
8450,6260,0
8451,9442,1
8452,651,0
8453,1511,0
8454,17381,0
8455,16573,0
8456,8896,0
8457,954,0
8458,2863,0
8459,13341,0
8460,14844,0
8461,8757,0
8462,9831,0
8463,2369,0
8464,2528,0
8465,11058,1
8466,10676,0
8467,7494,0
8468,15062,0
8469,3126,0
8470,3579,0
8471,13327,0
8472,18889,0
8473,19849,0
8474,3333,0
8475,9947,0
8476,4523,0
8477,4044,1
8478,14431,0
8479,10771,0
8480,4663,0
8481,14237,0
8482,1803,1
8483,12839,0
8484,18031,1
8485,12047,1
8486,2618,0
8487,8797,0
8488,11290,0
8489,14580,0
8490,17307,0
8491,15365,0
8492,19694,0
8493,10974,0
8494,7832,0
8495,963,1
8496,15588,1
8497,16065,1
8498,17815,1
8499,4184,0
8500,9437,0
8501,16862,0
8502,11941,1
8503,12969,1
8504,4395,0
8505,1433,1
8506,11315,0
8507,5806,0
8508,16299,0
8509,18709,0
8510,14498,0
8511,12902,1
8512,4893,0
8513,8850,1
8514,7131,0
8515,1864,0
8516,3939,0
8517,198,0
8518,9401,0
8519,7324,1
8520,7981,1
8521,5585,0
8522,9969,1
8523,10610,0
8524,7083,0
8525,1480,1
8526,12056,0
8527,19847,0
8528,9392,0
8529,17814,0
8530,14938,0
8531,17869,1
8532,13049,1
8533,2743,0
8534,18832,0
8535,3612,0
8536,6294,1
8537,13513,0
8538,7276,0
8539,19436,0
8540,2939,0
8541,17723,0
8542,16276,0
8543,10104,1
8544,11333,1
8545,12151,0
8546,17782,1
8547,11066,0
8548,15904,0
8549,19129,0
8550,1125,0
8551,4145,0
8552,9797,0
8553,9140,0
8554,17626,0
8555,3625,0
8556,7929,0
8557,4662,0
8558,3220,0
8559,6985,0
8560,7396,0
8561,1631,0
8562,14426,0
8563,1446,0
8564,10142,0
8565,1532,0
8566,16007,0
8567,4532,0
8568,2905,0
8569,10234,1
8570,4345,0
8571,12706,0
8572,19792,1
8573,13398,0
8574,394,0
8575,13511,0
8576,4134,0
8577,12376,0
8578,14689,1
8579,17287,1
8580,285,0
8581,266,0
8582,4867,0
8583,18044,0
8584,7087,1
8585,11201,0
8586,17484,1
8587,8751,0
8588,19304,0
8589,4055,0
8590,9215,0
8591,13436,0
8592,14962,0
8593,5288,0
8594,3089,0
8595,14405,0
8596,7228,0
8597,17027,0
8598,3079,0
8599,9373,0
8600,13569,1
8601,9578,1
8602,5932,0
8603,7120,1
8604,12711,1
8605,13820,1
8606,8266,0
8607,10598,0
8608,13148,1
8609,9200,0
8610,14648,0
8611,13629,0
8612,1157,0
8613,7582,0
8614,16770,1
8615,8218,0
8616,2293,0
8617,19428,1
8618,1207,0
8619,10247,0
8620,9408,1
8621,4799,1
8622,7709,0
8623,14085,1
8624,10253,0
8625,3353,1
8626,600,1
8627,2468,0
8628,8161,0
8629,6943,0
8630,15325,0
8631,17105,1
8632,8021,0
8633,1661,0
8634,516,0
8635,13128,1
8636,5406,0
8637,16097,0
8638,7356,0
8639,7251,0
8640,9244,0
8641,15166,1
8642,7428,0
8643,14694,0
8644,18930,0
8645,14111,0
8646,19160,1
8647,2944,1
8648,6892,0
8649,16292,0
8650,5013,0
8651,4034,0
8652,1585,0
8653,15856,1
8654,13710,1
8655,5491,1
8656,11647,0
8657,8841,0
8658,9154,1
8659,11707,0
8660,13417,0
8661,19189,1
8662,8046,1
8663,13638,0
8664,15732,0
8665,3492,1
8666,10828,0
8667,504,0
8668,11830,1
8669,19749,0
8670,5574,0
8671,14690,0
8672,17781,1
8673,4113,1
8674,9634,0
8675,17669,1
8676,3259,1
8677,9685,0
8678,10933,0
8679,13038,0
8680,11877,1
8681,15739,0
8682,15021,0
8683,16559,0
8684,9987,0
8685,16893,0
8686,5583,0
8687,18251,1
8688,16720,0
8689,6954,0
8690,12466,0
8691,5825,0
8692,12499,0
8693,11445,0
8694,17499,0
8695,10186,1
8696,15337,0
8697,8760,1
8698,17465,0
8699,6769,0
8700,5670,0
8701,6976,1
8702,6352,0
8703,16780,1
8704,2280,1
8705,1447,0
8706,15020,0
8707,18349,0
8708,1426,0
8709,12335,0
8710,17755,1
8711,13974,0
8712,4868,0
8713,8687,0
8714,13612,0
8715,5458,0
8716,6184,0
8717,9141,0
8718,6314,0
8719,4344,1
8720,5185,0
8721,17365,0
8722,589,1
8723,13572,1
8724,12635,0
8725,14758,0
8726,4061,0
8727,13827,0
8728,10879,0
8729,14569,0
8730,2071,0
8731,15520,1
8732,13262,0
8733,9197,0
8734,5355,0
8735,444,0
8736,16080,0
8737,12928,1
8738,17417,1
8739,15052,0
8740,7447,0
8741,18865,0
8742,7871,1
8743,2079,0
8744,6390,1
8745,15655,0
8746,17060,0
8747,8085,0
8748,6379,1
8749,13879,0
8750,14390,0
8751,64,0
8752,18551,0
8753,4425,0
8754,1629,1
8755,4814,0
8756,16782,0
8757,7287,0
8758,2067,0
8759,8611,0
8760,1440,0
8761,6203,0
8762,9029,0
8763,12939,0
8764,10585,0
8765,16051,0
8766,11502,0
8767,4365,1
8768,16443,0
8769,9051,0
8770,17205,1
8771,1283,0
8772,19946,0
8773,11823,0
8774,8531,0
8775,18177,0
8776,4230,0
8777,8031,0
8778,329,0
8779,9371,0
8780,1777,0
8781,5542,1
8782,6069,0
8783,2160,0
8784,11095,0
8785,7591,1
8786,19857,0
8787,12416,0
8788,7410,0
8789,8538,1
8790,8656,0
8791,3794,0
8792,11322,0
8793,699,1
8794,9449,1
8795,2858,0
8796,7910,0
8797,18867,0
8798,9343,1
8799,4952,0
8800,4346,0
8801,14976,0
8802,4245,0
8803,8823,1
8804,4970,1
8805,18905,1
8806,2785,0
8807,10434,0
8808,11757,0
8809,6649,0
8810,10539,1
8811,14324,0
8812,14770,0
8813,2401,0
8814,17161,0
8815,3716,0
8816,3629,0
8817,7658,0
8818,1555,1
8819,17423,0
8820,13469,0
8821,10871,1
8822,13264,0
8823,2788,0
8824,9012,0
8825,11462,0
8826,8952,0
8827,8643,0
8828,10361,0
8829,8232,0
8830,8487,1
8831,11477,0
8832,8032,0
8833,9280,0
8834,16583,1
8835,18372,0
8836,13821,0
8837,51,0
8838,13349,0
8839,976,0
8840,13676,1
8841,12001,0
8842,11226,0
8843,15005,0
8844,5855,0
8845,6678,0
8846,15064,1
8847,15748,0
8848,7780,0
8849,8462,0
8850,9024,0
8851,4636,0
8852,201,0
8853,7238,0
8854,8100,0
8855,19026,0
8856,5014,0
8857,8029,0
8858,9013,0
8859,5021,0
8860,7090,0
8861,6818,0
8862,13674,0
8863,14871,0
8864,1897,0
8865,2714,0
8866,8879,1
8867,19175,0
8868,4583,0
8869,17890,1
8870,1436,0
8871,16744,0
8872,7351,0
8873,19265,0
8874,14759,0
8875,15479,0
8876,6520,0
8877,10189,0
8878,14642,0
8879,13875,0
8880,5611,0
8881,17803,0
8882,4792,0
8883,15250,1
8884,5259,0
8885,16477,0
8886,7606,0
8887,18765,0
8888,16240,0
8889,14401,0
8890,14808,0
8891,19858,1
8892,15743,1
8893,5393,0
8894,1146,0
8895,4531,1
8896,3729,0
8897,11701,0
8898,1051,0
8899,3027,0
8900,10395,0
8901,8375,1
8902,16860,0
8903,17989,0
8904,17683,0
8905,6357,0
8906,7558,0
8907,18892,1
8908,18345,0
8909,10334,0
8910,11083,0
8911,15324,0
8912,6140,0
8913,17158,1
8914,4037,0
8915,17089,0
